Trial,PriorRate,StartYear,P1rate,P2Rate,PostRate,Spruce_estab_cost,Fir_estab_cost,Beech_estab_cost,UncertaintyFactor,Wood_C,Spruce_area,Fir_area,Beech_area,Total_timber,Salvaged_timber,Average_standing_timber,Shannon,DCF,SEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.015,20,-0.05,-0.05,0.015,-2000,-2000,-3000,2,57.44877711,0.432190908,0.486218298,0.081690794,920.1908856,59.43688976,266.0226023,3.201272038,17973.63124,86055.58095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.015,20,-0.06,-0.06,0.015,-2000,-2000,-3000,2,53.78201378,0.42144621,0.488782045,0.089871746,907.6101488,53.49616677,260.0955231,3.196734902,16636.51373,126467.1468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.01,20,0.015,0.015,0.01,-2000,-2000,-3000,2,76.84745242,0.411062244,0.503902527,0.08503523,874.3868505,84.86528126,267.7734507,3.103798942,24580.9041,14367.85147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.01,20,-0.005,-0.005,0.01,-2000,-2000,-3000,2,81.32968279,0.414940662,0.491983429,0.093175908,974.8338347,87.37117145,289.94702,3.174059868,26145.79869,31575.08593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.01,20,-0.01,-0.01,0.01,-2000,-2000,-3000,2,79.33307512,0.40759852,0.497430526,0.095070953,970.1622644,86.16925234,287.9162789,3.194278673,25445.14488,37135.8009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.01,20,-0.02,-0.02,0.01,-2000,-2000,-3000,2,74.807586,0.416111409,0.490881409,0.093107183,959.6429944,80.06080729,282.564524,3.219940163,23889.43173,52025.89371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.01,20,-0.03,-0.03,0.01,-2000,-2000,-3000,2,71.24727877,0.42068412,0.490242896,0.089172983,952.0104214,76.38568185,279.9531291,3.227902429,22690.80423,74231.4473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.01,20,-0.04,-0.04,0.01,-2000,-2000,-3000,2,66.87150533,0.422626875,0.488783929,0.088689196,939.78169,71.36212971,276.2882689,3.235294231,21163.41139,107098.1548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.01,20,-0.05,-0.05,0.01,-2000,-2000,-3000,2,62.77829495,0.420303664,0.494457831,0.085338505,929.6116439,66.17788536,273.2422573,3.226380149,19758.38865,157210.3745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.01,20,-0.06,-0.06,0.01,-2000,-2000,-3000,2,59.32122029,0.412926465,0.519314309,0.067859227,929.2476919,62.24876949,272.7879837,3.175097458,18763.56503,236338.7331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.005,20,0.015,0.015,0.005,-2000,-2000,-3000,2,82.69267291,0.404581269,0.484812141,0.110706591,928.3145969,91.10208923,289.5651654,3.177377116,26288.69591,33748.68957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.005,20,-0.005,-0.005,0.005,-2000,-2000,-3000,2,80.41701277,0.409590683,0.485604242,0.104905075,959.0592659,88.15279413,293.5456028,3.21737797,25606.30864,70602.00082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.005,20,-0.01,-0.01,0.005,-2000,-2000,-3000,2,78.95313698,0.410069652,0.484940984,0.104989363,956.2627284,86.42944268,291.2535847,3.226366562,25119.95457,84413.39479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.005,20,-0.02,-0.02,0.005,-2000,-2000,-3000,2,76.24624313,0.412415727,0.482367923,0.10531635,949.9439208,82.65312737,287.7230444,3.2419035,24171.03748,121607.1252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.005,20,-0.03,-0.03,0.005,-2000,-2000,-3000,2,73.09820604,0.414073887,0.481699512,0.104226601,943.9272388,78.97398681,283.4884503,3.252726511,23118.03258,177180.2152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.005,20,-0.04,-0.04,0.005,-2000,-2000,-3000,2,70.61724707,0.414158477,0.479616601,0.106324922,936.1098372,76.33551344,280.9904469,3.263319633,22262.96403,260487.7167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.005,20,-0.05,-0.05,0.005,-2000,-2000,-3000,2,68.00556075,0.416421259,0.4814126,0.102266142,931.4471818,73.36011851,279.0737647,3.261076806,21366.91436,388039.6589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.005,20,-0.06,-0.06,0.005,-2000,-2000,-3000,2,66.48538408,0.399609838,0.520651061,0.079839102,945.3836366,68.21238924,278.8347251,3.147900581,20804.38159,589889.2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.005,20,0.015,0.015,0.0005,-2000,-2000,-3000,2,75.1842946,0.411248473,0.468101272,0.120750255,937.7658247,83.21746813,286.3086855,3.269620824,23697.38767,328762.5062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.005,20,-0.005,-0.005,0.0005,-2000,-2000,-3000,2,74.64226043,0.410568665,0.465973417,0.123557918,933.9848514,82.9064332,285.9537012,3.275556146,23498.21413,733922.0358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.005,20,-0.01,-0.01,0.0005,-2000,-2000,-3000,2,74.35955248,0.410929834,0.465335632,0.123734533,933.3654054,82.24085361,285.4093667,3.276703486,23388.3398,898492.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.005,20,-0.02,-0.02,0.0005,-2000,-2000,-3000,2,73.82963788,0.409503185,0.464703749,0.125893066,931.6879702,81.57081531,283.8753608,3.281393693,23214.59305,1349924.339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.005,20,-0.03,-0.03,0.0005,-2000,-2000,-3000,2,73.52248568,0.40959337,0.463671687,0.126834942,930.0370616,81.37901074,283.8217924,3.283979924,23096.55732,2037146.677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.005,20,-0.04,-0.04,0.0005,-2000,-2000,-3000,2,73.55960585,0.410170071,0.463549834,0.126380095,930.2087832,81.06925467,283.7523107,3.283408283,23103.58786,3089229.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.005,20,-0.05,-0.05,0.0005,-2000,-2000,-3000,2,72.90377002,0.409466614,0.462961317,0.127672069,928.2908912,80.47766557,282.8550318,3.287191374,22873.35106,4695696.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.005,20,-0.06,-0.06,0.0005,-2000,-2000,-3000,2,73.10536662,0.409507559,0.461771761,0.12882068,928.3117729,80.08339927,282.5879548,3.287787344,22916.92031,7172755.961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.02,20,0.02,0.02,0.02,-2000,-2000,-3000,1,70.23427143,0.500594835,0.47508991,0.02441525,891.5905569,84.40004087,245.4808076,2.72637205,23543.08148,4433.984183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0.015,20,0.015,0.015,0.015,-2000,-2000,-3000,1,81.19800993,0.458567372,0.506105925,0.035426697,920.0339092,95.67698159,271.1868443,2.807888803,26979.42274,8982.523518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.01,20,0.01,0.01,0.01,-2000,-2000,-3000,1,81.16849787,0.455874197,0.508247381,0.035978426,880.0540997,100.2014516,277.1276061,2.825549432,26809.68491,17402.88043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.005,20,0.005,0.005,0.005,-2000,-2000,-3000,1,80.75473423,0.463508798,0.476157582,0.06043362,855.5089881,104.8883597,284.2096293,2.944360349,26296.8903,43895.70735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.015,20,-0.005,-0.005,0.015,-2000,-2000,-3000,1,76.04407234,0.488906199,0.483238519,0.027955284,918.4158634,90.54186991,259.923453,2.83059097,25401.35676,16980.21437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,0.015,20,-0.01,-0.01,0.015,-2000,-2000,-3000,1,73.84614761,0.49719152,0.467211794,0.035696691,907.56997,89.55466103,258.1264377,2.891528495,24603.41461,19659.30081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0.015,20,-0.02,-0.02,0.015,-2000,-2000,-3000,1,68.58418332,0.519278782,0.44933885,0.031482368,899.1655717,83.83304932,250.6636947,2.944383745,22811.30355,27196.43243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,0.015,20,-0.03,-0.03,0.015,-2000,-2000,-3000,1,71.71768487,0.53295068,0.434664889,0.032484431,1000.296006,86.74154648,275.2336837,3.021364444,23921.96808,43898.64841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,0.015,20,-0.04,-0.04,0.015,-2000,-2000,-3000,1,63.41816436,0.545358291,0.425191959,0.02954975,978.1774369,76.47375903,267.8567577,3.031120715,20988.63586,62544.92499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,0.015,20,-0.05,-0.05,0.015,-2000,-2000,-3000,1,52.35049555,0.524913429,0.444630539,0.030556033,933.9919844,60.61962715,265.4347927,3.029934068,16862.21404,90665.35228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0.015,20,-0.06,-0.06,0.015,-2000,-2000,-3000,1,44.94968971,0.496570457,0.469140943,0.034388601,900.0939653,49.68635907,265.742877,2.987598785,14038.9396,134495.9092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,0.01,20,0.015,0.015,0.01,-2000,-2000,-3000,1,82.56672969,0.456705923,0.509006639,0.034287437,882.5519435,101.5663442,279.7022881,2.790153583,27288.36159,14944.55121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,0.01,20,-0.005,-0.005,0.01,-2000,-2000,-3000,1,76.50152054,0.47502146,0.486722967,0.038355573,870.7074532,95.51021334,269.8195364,2.924531575,25222.038,27808.21761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,0.01,20,-0.01,-0.01,0.01,-2000,-2000,-3000,1,75.27475224,0.478711002,0.48426014,0.037128858,868.4033619,94.92293324,268.1949074,2.935205836,24862.04035,32788.17441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0.01,20,-0.02,-0.02,0.01,-2000,-2000,-3000,1,75.72765476,0.492423606,0.465731225,0.04194517,922.6226604,93.23587556,278.1242478,3.033692729,24907.15441,49763.52456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,0.01,20,-0.03,-0.03,0.01,-2000,-2000,-3000,1,78.1964204,0.498444494,0.464314566,0.03734094,1001.288765,95.16977778,291.4938118,3.058706851,25968.65301,78276.71073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,0.01,20,-0.04,-0.04,0.01,-2000,-2000,-3000,1,71.70335114,0.511217774,0.452441549,0.036440676,988.5897038,87.97684302,281.4417914,3.064443094,23840.73559,112474.9769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0.01,20,-0.05,-0.05,0.01,-2000,-2000,-3000,1,62.66427595,0.508993455,0.471281361,0.019825184,963.7778975,76.40590986,281.5778975,3.050072988,20563.5494,165365.6651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0.01,20,-0.06,-0.06,0.01,-2000,-2000,-3000,1,55.52522524,0.463318412,0.504212548,0.03256904,936.4217674,61.10407854,273.8216441,3.068392109,17742.7767,243520.5975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0.005,20,0.015,0.015,0.005,-2000,-2000,-3000,1,80.57647392,0.45394591,0.477508934,0.068645156,954.7384498,95.41211326,288.0515618,3.102787695,26098.97051,34581.0394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,0.005,20,-0.005,-0.005,0.005,-2000,-2000,-3000,1,78.37795219,0.478989936,0.475655558,0.045454505,857.4141234,103.8643234,282.2449319,2.957621487,25669.29963,62613.02118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,0.005,20,-0.01,-0.01,0.005,-2000,-2000,-3000,1,78.43111029,0.476918868,0.45985984,0.063321292,981.569399,96.52008294,295.208904,3.140469236,25574.83789,87038.73968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0.005,20,-0.02,-0.02,0.005,-2000,-2000,-3000,1,78.73306187,0.486785165,0.471169074,0.042145762,889.0113327,103.1001304,283.3507926,2.978258485,25861.36669,113258.5817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,0.005,20,-0.03,-0.03,0.005,-2000,-2000,-3000,1,80.84802001,0.493738578,0.457641801,0.048719621,957.4458193,104.9618846,296.0398752,3.065325962,26653.25124,179788.2074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,0.005,20,-0.04,-0.04,0.005,-2000,-2000,-3000,1,82.45591101,0.51065108,0.469322116,0.020126804,1007.355298,109.2182275,310.8587665,3.006489686,27459.82706,280240.3766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,0.005,20,-0.05,-0.05,0.005,-2000,-2000,-3000,1,76.55132857,0.511057441,0.451432889,0.03750967,984.8876032,100.8422541,300.2604059,3.093627625,25315.3949,409084.7751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0.005,20,-0.06,-0.06,0.005,-2000,-2000,-3000,1,72.17746967,0.516843947,0.447479587,0.035776466,975.0388763,95.33031008,295.5170832,3.10733501,23789.43212,611566.4888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
